EthernetType,SrcMacAddr,DstMacAddr,IP version,IP header,Length	TypeOfService,	IP Total Length	,Identification	,TimeToLive,protocol	,IPchecksum	,Src IP Addr,	Dst IP Addr
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,76Bytes,44742,64,6,0x5369,192.168.219.182,192.168.219.100
0x0800,[1c:a5:32:09:ad:30],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,84Bytes,0,113,1,0x9D3A,8.8.8.8,192.168.219.182
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,132Bytes,44743,64,6,0x5330,192.168.219.182,192.168.219.100
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,27737,128,6,0x560A,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,76Bytes,27738,128,6,0x55E5,192.168.219.100,192.168.219.182
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,76Bytes,44744,64,6,0x5367,192.168.219.182,192.168.219.100
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,27739,128,6,0x5608,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,76Bytes,27740,128,6,0x55E3,192.168.219.100,192.168.219.182
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,76Bytes,44745,64,6,0x5366,192.168.219.182,192.168.219.100
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,27741,128,6,0x5606,192.168.219.100,192.168.219.182
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,160Bytes,21938,64,6,0xE6A3,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,160Bytes,21938,64,6,0xE6A3,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,662Bytes,62029,64,6,0x4812,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,662Bytes,62029,64,6,0x4812,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,52Bytes,21939,64,6,0xE70E,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,52Bytes,21939,64,6,0xE70E,127.0.0.1,127.0.0.1
0x0800,[dc:a6:32:c3:2e:c1],[1c:a5:32:09:ad:30],IPv4,5DWORDS(20Bytes),0,84Bytes,13903,64,1,0x57EB,192.168.219.182,8.8.8.8
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,60Bytes,49675,64,6,0x7AAE,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,60Bytes,49675,64,6,0x7AAE,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,60Bytes,0,64,6,0x3CBA,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,60Bytes,0,64,6,0x3CBA,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,52Bytes,49676,64,6,0x7AB5,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,52Bytes,49676,64,6,0x7AB5,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,309Bytes,49677,64,6,0x79B3,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,309Bytes,49677,64,6,0x79B3,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,52Bytes,48243,64,6,0x804E,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,52Bytes,48243,64,6,0x804E,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,2330Bytes,48244,64,6,0x7767,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,2330Bytes,48244,64,6,0x7767,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,52Bytes,49678,64,6,0x7AB3,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,52Bytes,49678,64,6,0x7AB3,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,146Bytes,49679,64,6,0x7A54,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,146Bytes,49679,64,6,0x7A54,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,52Bytes,48245,64,6,0x804C,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,52Bytes,48245,64,6,0x804C,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,138Bytes,49680,64,6,0x7A5B,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,138Bytes,49680,64,6,0x7A5B,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,52Bytes,48246,64,6,0x804B,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,52Bytes,48246,64,6,0x804B,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,107Bytes,48247,64,6,0x8013,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,107Bytes,48247,64,6,0x8013,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,124Bytes,49681,64,6,0x7A68,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,124Bytes,49681,64,6,0x7A68,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,52Bytes,48248,64,6,0x8049,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,52Bytes,48248,64,6,0x8049,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,52Bytes,49682,64,6,0x7AAF,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,52Bytes,49682,64,6,0x7AAF,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,87Bytes,48249,64,6,0x8025,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,87Bytes,48249,64,6,0x8025,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,52Bytes,49683,64,6,0x7AAE,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,52Bytes,49683,64,6,0x7AAE,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,83Bytes,48250,64,6,0x8028,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,83Bytes,48250,64,6,0x8028,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,52Bytes,49684,64,6,0x7AAD,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,52Bytes,49684,64,6,0x7AAD,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,83Bytes,49685,64,6,0x7A8D,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,83Bytes,49685,64,6,0x7A8D,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,52Bytes,48251,64,6,0x8046,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,52Bytes,48251,64,6,0x8046,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,170Bytes,48252,64,6,0x7FCF,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,170Bytes,48252,64,6,0x7FCF,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,52Bytes,49686,64,6,0x7AAB,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,52Bytes,49686,64,6,0x7AAB,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,85Bytes,48253,64,6,0x8023,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,85Bytes,48253,64,6,0x8023,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,52Bytes,49687,64,6,0x7AAA,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,52Bytes,49687,64,6,0x7AAA,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,76Bytes,49688,64,6,0x7A91,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,76Bytes,49688,64,6,0x7A91,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,52Bytes,48254,64,6,0x8043,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,52Bytes,48254,64,6,0x8043,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,52Bytes,49689,64,6,0x7AA8,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,76Bytes,48255,64,6,0x802A,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,52Bytes,49689,64,6,0x7AA8,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,76Bytes,48255,64,6,0x802A,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,40Bytes,0,64,6,0x3CCE,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,40Bytes,0,64,6,0x3CCE,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,52Bytes,48256,64,6,0x8041,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,52Bytes,48256,64,6,0x8041,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,40Bytes,0,64,6,0x3CCE,127.0.0.1,127.0.0.1
0x0800,[00:00:00:00:00:00],[00:00:00:00:00:00],IPv4,5DWORDS(20Bytes),0,40Bytes,0,64,6,0x3CCE,127.0.0.1,127.0.0.1
0x0800,[1c:a5:32:09:ad:30],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,84Bytes,0,113,1,0x9D3A,8.8.8.8,192.168.219.182
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,132Bytes,44746,64,6,0x532D,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,212Bytes,44749,64,6,0x52DA,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,308Bytes,44751,64,6,0x5278,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,396Bytes,44754,64,6,0x521D,192.168.219.182,192.168.219.100
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,27744,128,6,0x5603,192.168.219.100,192.168.219.182
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,1500Bytes,44757,64,6,0x4DCA,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,324Bytes,44759,64,6,0x5260,192.168.219.182,192.168.219.100
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,27745,128,6,0x5602,192.168.219.100,192.168.219.182
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,1500Bytes,44761,64,6,0x4DC6,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,332Bytes,44767,64,6,0x5250,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,212Bytes,44777,64,6,0x52BE,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,124Bytes,44778,64,6,0x5315,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,452Bytes,44784,64,6,0x51C7,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,280Bytes,44785,64,6,0x5272,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,972Bytes,44786,64,6,0x4FBD,192.168.219.182,192.168.219.100
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,27753,128,6,0x55FA,192.168.219.100,192.168.219.182
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,1500Bytes,44793,64,6,0x4DA6,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,1500Bytes,44794,64,6,0x4DA5,192.168.219.182,192.168.219.100
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,27755,128,6,0x55F8,192.168.219.100,192.168.219.182
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,1500Bytes,44801,64,6,0x4D9E,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,1500Bytes,44802,64,6,0x4D9D,192.168.219.182,192.168.219.100
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,27756,128,6,0x55F7,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,27757,128,6,0x55F6,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,27758,128,6,0x55F5,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,27759,128,6,0x55F4,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,27760,128,6,0x55F3,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,27761,128,6,0x55F2,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,27762,128,6,0x55F1,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,27763,128,6,0x55F0,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,27764,128,6,0x55EF,192.168.219.100,192.168.219.182
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,1500Bytes,44803,64,6,0x4D9C,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,1500Bytes,44804,64,6,0x4D9B,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,1500Bytes,44808,64,6,0x4D97,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,196Bytes,44830,64,6,0x5299,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,196Bytes,44838,64,6,0x5291,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,196Bytes,44845,64,6,0x528A,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,196Bytes,44853,64,6,0x5282,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,196Bytes,44856,64,6,0x527F,192.168.219.182,192.168.219.100
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,27771,128,6,0x55E8,192.168.219.100,192.168.219.182
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,1176Bytes,44858,64,6,0x4EA9,192.168.219.182,192.168.219.100
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,27772,128,6,0x55E7,192.168.219.100,192.168.219.182
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,1500Bytes,44860,64,6,0x4D63,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,1500Bytes,44861,64,6,0x4D62,192.168.219.182,192.168.219.100
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,27773,128,6,0x55E6,192.168.219.100,192.168.219.182
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,1500Bytes,44862,64,6,0x4D61,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,1500Bytes,44863,64,6,0x4D60,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,1500Bytes,44864,64,6,0x4D5F,192.168.219.182,192.168.219.100
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,27774,128,6,0x55E5,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,27775,128,6,0x55E4,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,27776,128,6,0x55E3,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,27777,128,6,0x55E2,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,27778,128,6,0x55E1,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,27779,128,6,0x55E0,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,27780,128,6,0x55DF,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,27781,128,6,0x55DE,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,27782,128,6,0x55DD,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,27783,128,6,0x55DC,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,27784,128,6,0x55DB,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,27785,128,6,0x55DA,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,27786,128,6,0x55D9,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,27787,128,6,0x55D8,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,27788,128,6,0x55D7,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,27789,128,6,0x55D6,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,27790,128,6,0x55D5,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,27791,128,6,0x55D4,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,27792,128,6,0x55D3,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,27793,128,6,0x55D2,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,27794,128,6,0x55D1,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,27795,128,6,0x55D0,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,27796,128,6,0x55CF,192.168.219.100,192.168.219.182
